"row ID","REVENUE_VOICE_oct","REVENUE_GPRS_oct","REVENUE_SMS_oct","REVENUE_VAS_oct","VOLUME_MIN_oct","VOLUME_NO_oct","VOLUME_MIN_country_X_oct","VOLUME_NO_country_X_oct","VOLUME_MIN_country_Y_oct","VOLUME_NO_country_Y_oct","VOLUME_MIN_Neighbou_octr","VOLUME_NO_Neighbour_oct","VOLUME_MIN_West_Europe_oct","VOLUME_NO_West_Europe_oct","VOLUME_MIN_East_Europe_oct","VOLUME_NO_East_Europe_oct","VOLUME_MIN_OTHERDEST_oct","VOLUME_NO_OTHERDEST_oct","NO_SMS_OTHERDEST_oct","NO_GPRS_OTHERDEST_oct","VOLUME_MIN_COMPETITION_oct","VOLUME_NO_COMPETITION_oct","NO_SMS_COMPETITION_oct","NO_GPRS_COMPETITION_oct","NO_ROAMING_oct","SCORE_ID","AGE","GENDER","REVENUE_AMOUNT_oct","NUM_OF_RECHARGE_oct","CHURN","Prediction (DecTree)"
"50752",216,0,0,0,4.63,7,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,2.23,4,0,0,0,,38,"F",215.6,1,"0","0"
"50753",191,0,0,0,4.15,8,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,,20,"M",111.65,,"0","0"
"50755",2088,0,981,0,2768.4,257,0,1,0.0,0,0.02,1,0,0,0,0,0.0,0,182,9,6.97,7,0,0,0,,21,"F",2882.32,4,"0","0"
"50757",177,0,0,0,5.7,9,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.1,1,0,0,0,,42,"M",67.5,,"0","0"
"50758",420,0,0,0,6.37,15,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.88,2,0,0,0,70,30,"F",285.6,1,"0","0"
"50759",760,0,17,0,31.3,19,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,1,0,13.31,4,0,0,0,80,33,"M",615.6646,,"0","0"
"50761",1281,0,0,0,37.08,34,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,13.92,21,0,0,0,80,25,"M",275.4632,2,"0","0"
"50764",101,0,85,0,1.11,14,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,5,0,0.0,0,0,0,0,80,39,"F",100.5,,"1","0"
"50768",286,18,0,0,7.19,71,0,1,0.0,0,0.18,1,0,0,0,0,0.0,0,0,54,1.84,6,0,0,0,80,29,"M",34.0799,,"0","0"
"50769",786,0,425,17,32.94,48,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,25,0,4.62,5,0,0,0,60,65,"M",96.0,,"0","0"
"50776",99,0,0,0,3.0,1,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,80,28,"F",99.0,,"0","0"
"50778",297,0,0,5,7.78,14,0,0,0.0,0,0.75,2,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,80,45,"F",91.27,,"0","0"
"50783",1046,0,136,0,15.16,24,0,1,0.0,0,0.8,1,0,0,0,0,0.0,0,8,0,1.32,2,0,0,0,80,32,"M",172.05,,"0","0"
"50789",140,0,68,0,204.28,9,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,4,0,0.0,0,0,0,0,80,36,"F",146.3,3,"0","0"
"50790",956,0,0,0,25.36,21,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,5.55,6,0,0,0,80,55,"F",804.65,1,"0","0"
"50792",2397,0,17,0,72.64,83,0,0,0.0,0,0.0,0,0,1,0,0,0.0,0,1,0,22.07,28,0,0,0,70,43,"F",1121.2679,2,"0","0"
"50793",242,0,0,0,5.82,18,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,2.17,8,0,0,0,80,39,"M",45.9883,1,"0","0"
"50800",43,0,68,0,0.56,7,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,4,0,0.0,0,0,0,0,80,24,"F",111.22,1,"0","0"
"50803",545,0,62,0,8.08,17,0,0,0.0,0,0.97,2,0,0,0,0,0.0,0,1,0,2.7,5,0,0,1,70,23,"F",545.16,2,"0","0"
"50805",306,0,1377,0,11.51,99,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,80,0,2.61,5,0,0,0,80,35,"M",808.3533,1,"0","0"
"50807",246,0,0,0,10.64,9,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.5,1,0,0,0,80,28,"M",246.3861,1,"0","0"
"50810",189,0,68,0,8.88,20,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,4,0,0.0,0,0,0,0,80,55,"M",132.0,,"0","0"
"50812",497,0,0,0,10.32,17,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,2.77,6,0,0,0,70,45,"M",8.975,,"0","0"
"50815",138,0,0,0,3.73,5,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.48,1,0,0,0,80,23,"M",90.75,,"0","0"
"50822",152,0,0,0,2.81,4,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.53,1,0,0,0,80,38,"M",50.05,,"1","0"
"50824",206,0,0,0,4.7,7,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,80,47,"M",50.6,,"0","0"
"50827",238,0,0,0,5.78,11,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,2.65,8,0,0,0,80,69,"M",204.6,,"0","0"
"50828",802,0,17,0,16.34,33,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,1,0,1.17,2,0,0,0,80,50,"M",452.9,,"0","0"
"50834",467,0,10,34,13.03,11,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,1,0,7.2,4,0,0,0,80,43,"M",219.6,,"0","0"
"50835",269,0,68,0,8.94,17,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,4,0,2.59,5,0,0,0,80,46,"M",98.8015,,"0","0"
"50837",739,0,17,0,15.09,26,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,1,0,0.37,1,0,0,0,80,44,"M",261.25,1,"0","0"
"50840",2362,0,0,0,70.8,57,0,1,0.0,0,0.55,1,0,1,0,0,0.0,0,0,1,23.06,20,0,0,0,80,47,"M",2361.8553,1,"0","0"
"50841",931,0,442,0,22.75,48,1,2,0.0,0,1.47,2,0,0,0,0,0.0,0,26,0,3.6,6,0,0,0,80,32,"M",746.49,,"0","0"
"50842",136,0,17,0,1.75,8,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,1,0,0.0,0,0,0,0,,43,"M",33.0,,"0","0"
"50843",60,0,0,0,1.53,3,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,70,59,"M",59.95,1,"0","0"
"50844",2164,0,0,0,30.91,17,0,0,6.95,3,6.95,3,0,0,0,0,0.0,0,0,0,7.33,7,0,0,0,80,32,"M",933.25,2,"0","0"
"50847",11,0,0,0,0.3,1,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.3,1,0,0,0,80,64,"M",10.77,,"0","0"
"50848",122,0,0,0,133.75,6,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,1.15,1,0,0,0,80,68,"M",84.15,,"0","0"
"50853",658,0,51,0,512.28,19,0,0,0.0,0,0.0,0,1,1,0,0,0.0,0,3,0,0.0,0,0,0,0,70,35,"M",708.9616,2,"0","0"
"50854",364,0,119,8,6.23,25,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,6,0,3.04,9,0,0,0,70,27,"M",16.5,,"1","0"
"50858",101,0,493,0,3.22,33,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,29,0,0.0,0,0,0,0,80,36,"F",187.0,,"0","0"
"50859",105,0,34,0,1.61,12,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,2,5,0.45,3,0,0,0,70,46,"M",332.65,1,"0","0"
"50865",1130,0,0,0,30.48,21,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,4.38,9,0,0,0,70,33,"M",156.7866,1,"0","0"
"50869",413,205,68,0,9.59,118,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,3,91,3.74,10,0,0,0,80,41,"F",448.05,,"0","0"
"50871",2868,0,68,0,51.3,26,19,6,0.0,0,19.3,6,0,0,0,0,0.0,0,4,0,8.29,4,0,0,0,70,33,"M",1864.555,1,"0","0"
"50878",840,0,0,0,25.8,26,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,14.7,12,0,0,0,80,32,"F",522.4381,,"0","0"
"50879",255,0,0,0,7.72,5,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,80,56,"F",139.15,1,"0","0"
"50881",443,0,0,0,13.9,28,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.36,2,0,0,0,80,42,"F",295.6933,,"0","0"
"50885",780,8326,561,0,34.21,294,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,32,240,12.24,12,0,0,0,70,59,"M",9945.0782,1,"0","1"
"50888",419,0,0,0,4.53,20,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,,49,"F",99.0,,"0","0"
"50890",1018,53,238,0,231.4,46,0,0,0.1,1,0.1,1,0,0,0,0,0.0,0,9,14,0.52,3,0,0,0,80,36,"M",1048.65,1,"0","0"
"50894",647,0,17,0,21.79,18,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,1,0,8.32,8,0,0,0,80,66,"M",319.3532,,"0","0"
"50901",18,0,0,0,0.35,2,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,80,51,"M",7.35,1,"0","0"
"50904",1611,0,204,0,53.7,62,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,12,0,3.63,7,0,0,0,70,49,"F",977.4548,1,"0","0"
"50913",109,0,136,5,4.08,13,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,7,0,0.32,1,0,0,0,80,37,"M",11.3683,1,"0","0"
"50914",177,0,0,0,9.78,4,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,80,62,"M",176.8391,1,"0","0"
"50920",296,0,51,0,6.58,21,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,3,0,5.28,11,0,0,0,80,23,"F",125.6381,1,"0","0"
"50921",453,0,0,0,8.48,24,0,0,0.0,0,0.0,0,0,2,0,0,0.0,0,0,0,0.12,1,0,0,0,80,63,"M",175.135,,"0","0"
"50922",62,0,0,0,3.77,3,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,80,54,"M",62.15,1,"0","0"
"50923",523,0,85,0,7.91,21,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,5,0,4.33,11,0,0,0,80,51,"F",145.5031,,"0","0"
"50925",14,0,17,0,0.15,3,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,1,0,0.0,0,0,0,0,80,51,"F",24.35,1,"0","0"
"50926",0,0,6,0,0.02,1,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,1,0,0.0,0,0,0,0,80,52,"M",6.0,,"1","0"
"50929",439,0,0,0,10.43,17,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,2,1.76,5,0,0,0,70,26,"M",421.85,1,"0","0"
"50930",553,262,51,0,11.5,68,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,3,45,0.0,0,0,0,0,80,45,"M",865.4703,1,"0","0"
"50936",167,0,0,20,4.3,15,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.98,2,0,0,0,80,37,"M",123.4632,1,"0","0"
"50940",430,0,0,0,9.95,14,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.17,1,0,0,0,80,61,"M",37.08,,"0","0"
"50943",192,0,51,0,4.65,28,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,3,19,1.98,2,0,0,0,80,32,"M",221.5,,"0","0"
"50944",172,0,0,0,4.74,4,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.02,1,0,0,0,80,37,"M",31.35,,"0","0"
"50946",128,0,17,0,1.89,6,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,1,0,0.42,1,0,0,0,,32,"M",62.1,,"0","0"
"50949",258,0,102,5,5.71,16,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,6,0,0.57,2,0,0,0,80,43,"F",70.4,,"0","0"
"50950",942,0,10,0,25.93,52,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,7,0,3.47,5,0,0,0,,34,"M",922.0,2,"1","0"
"50951",1276,0,136,0,30.53,54,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,8,0,9.12,17,0,0,0,80,65,"M",757.9515,1,"0","0"
"50952",901,0,51,0,15.61,39,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,3,0,3.6,4,0,0,0,80,22,"M",426.7,,"0","0"
"50954",233,0,34,0,127.54,13,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,2,0,2.19,2,0,0,0,,22,"M",169.4,1,"0","0"
"50960",196,0,42,0,5.11,11,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,7,0,3.42,2,0,0,0,80,19,"F",144.0,,"1","0"
"50961",83,0,0,0,1.38,3,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,,40,"M",16.5,,"0","0"
"50964",2861,0,51,0,96.28,56,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,3,0,74.2,34,0,0,0,80,25,"M",2297.0294,2,"0","0"
"50966",9,0,132,0,0.39,19,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,18,0,0.0,0,0,0,0,,24,"M",141.0,,"0","0"
"50968",921,0,0,0,24.96,29,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,13.15,7,0,0,0,80,51,"M",241.3833,,"0","0"
"50969",116,0,104,0,3.72,9,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,7,0,0.0,0,0,0,0,80,35,"M",220.4,,"0","0"
"50972",91,0,17,0,2.32,5,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,1,0,2.3,4,0,0,0,80,39,"M",94.7832,1,"0","0"
"50974",551,0,34,0,16.36,33,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,2,0,0.0,0,0,0,0,80,25,"M",220.2,1,"0","0"
"50976",395,0,0,0,10.35,17,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,2.43,6,0,0,0,80,67,"F",130.0016,,"0","0"
"50977",6063,0,1107,0,46.01,68,0,0,7.15,5,7.15,5,0,0,0,0,0.18,2,21,26,7.76,2,0,0,5,,41,"M",229.2,,"0","0"
"50980",1778,0,0,0,39.36,16,0,0,0.0,0,0.0,0,0,0,6,1,0.0,0,0,0,2.61,3,0,0,0,80,56,"M",1242.5299,,"0","0"
"50981",570,0,0,0,19.11,18,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,3.35,3,0,0,0,80,26,"M",259.1412,1,"0","0"
"50984",169,0,64,0,196.52,34,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,10,0,0.0,0,0,0,0,80,36,"M",133.2,1,"1","0"
"50987",124,0,17,0,1.44,7,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,1,0,0.05,1,0,0,0,80,45,"M",33.5,,"0","0"
"50992",1323,0,68,0,32.63,25,0,1,0.0,0,0.65,1,0,0,0,0,0.0,0,4,0,2.98,3,0,0,0,70,61,"M",1079.13,,"0","0"
"50993",1040,0,0,0,18.29,17,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,3.42,8,0,0,0,80,31,"M",303.05,,"0","0"
"50995",196,0,0,5,4.41,13,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,1.91,5,0,0,0,80,70,"F",107.15,,"0","0"
"50996",523,0,0,0,13.86,15,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,1.9,4,0,0,0,80,24,"M",523.0634,1,"0","0"
"50998",469,0,0,0,11.82,12,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.17,1,0,0,0,80,42,"M",214.5,,"0","0"
"51000",171,0,17,0,3.94,5,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,1,0,0.9,2,0,0,0,80,27,"F",10.1716,,"0","0"
"51001",647,0,51,0,11.05,25,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,3,0,0.0,0,0,0,0,80,37,"M",199.5,,"0","0"
"51002",258,0,17,0,3.14,7,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,1,0,0.77,1,0,0,0,80,54,"M",7.35,1,"0","0"
"51003",571,0,17,0,11.63,19,0,1,0.0,0,0.33,1,0,0,0,0,0.0,0,1,0,0.0,0,0,0,0,80,49,"M",191.35,,"0","0"
"51007",964,0,0,0,22.72,37,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,2,11.17,13,0,0,0,80,24,"M",743.65,,"0","0"
"51008",350,0,0,0,11.32,13,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,80,42,"F",146.44,,"0","0"
"51010",274,0,17,0,4.44,11,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,1,0,0.87,3,0,0,0,80,49,"F",17.0,,"0","0"
"51011",1028,0,17,0,32.29,35,1,1,0.0,0,1.52,1,0,0,0,0,0.0,0,1,0,11.29,12,0,0,0,80,39,"M",722.9646,1,"0","0"
"51012",347,0,0,0,8.63,15,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,3.81,6,0,0,0,80,47,"M",183.1216,,"0","0"
"51013",739,0,0,0,19.12,20,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,8.65,13,0,0,0,80,39,"M",315.15,,"0","0"
"51016",348,0,0,0,8.39,12,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.28,1,0,0,0,80,65,"M",191.4,,"0","0"
"51017",162,0,0,0,5.17,8,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,80,80,"F",41.16,,"0","0"
"51018",429,0,0,0,12.03,23,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,1.35,4,0,0,0,80,26,"M",186.6966,,"0","0"
"51021",382,0,0,0,11.67,12,0,0,0.0,0,0.33,1,0,0,0,0,0.0,0,0,0,2.36,4,0,0,0,80,68,"M",132.3345,1,"0","0"
"51022",939,0,20,0,125.1,36,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,2,0,0.27,2,0,0,0,,30,"M",560.0,1,"0","0"
"51023",91,0,34,10,2.73,11,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,2,0,0.47,1,0,0,0,80,48,"F",90.99,,"0","0"
"51026",237,0,0,0,5.58,7,0,1,0.0,0,0.03,1,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,80,38,"M",61.6,,"0","0"
"51030",1993,0,0,0,62.81,50,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,38.61,28,0,0,0,70,28,"M",751.0014,1,"0","0"
"51032",212,0,34,94,4.11,15,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,2,0,0.72,1,0,0,0,80,55,"M",74.15,,"0","0"
"51041",469,0,0,0,8.08,29,0,0,0.0,0,0.0,0,0,0,0,0,0.33,2,0,0,7.25,24,0,0,0,80,64,"M",185.3715,,"0","0"
"51045",102,0,68,0,3.55,9,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,4,0,0.0,0,0,0,0,70,22,"M",25.25,1,"0","0"
"51046",451,0,0,10,8.9,49,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,29,0.43,3,0,0,0,,50,"F",374.65,1,"0","0"
"51047",437,0,28,0,182.76,31,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,5,0,0.42,1,0,0,0,,20,"M",464.8,1,"0","0"
"51049",195,0,51,0,2.49,9,0,0,0.0,0,0.38,1,0,0,0,0,0.0,0,3,0,1.05,2,0,0,0,80,50,"M",157.45,,"0","0"
"51050",567,0,0,0,10.73,11,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,8.0,8,0,0,0,80,71,"M",89.4399,,"0","0"
"51051",1360,0,0,0,49.41,34,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,80,53,"M",837.5076,1,"0","0"
"51055",315,0,17,5,8.31,19,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,1,0,7.58,13,0,0,0,80,44,"M",272.9966,1,"0","0"
"51058",426,0,68,176,11.25,19,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,4,0,0.22,1,0,0,0,80,30,"M",565.4,1,"1","0"
"51060",344,0,0,0,10.35,13,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,2.2,1,0,0,0,80,42,"M",115.28,1,"0","0"
"51065",629,0,34,0,16.76,24,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,2,0,0.0,0,0,0,0,80,45,"M",50.0,,"0","0"
"51066",1873,0,34,0,28.91,37,0,1,0.0,0,0.12,1,0,0,0,0,0.0,0,2,0,6.1,5,0,0,0,70,41,"M",1050.55,1,"0","0"
"51067",128,0,0,0,0.29,11,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.07,2,0,0,0,80,31,"M",29.4,,"1","0"
"51070",9,0,0,0,0.02,1,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,,40,"M",9.0,,"0","0"
"51072",376,0,0,0,17.07,4,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,2.65,1,0,0,0,80,56,"M",13.02,,"0","0"
"51077",492,0,34,0,15.55,17,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,2,0,0.8,1,0,0,0,80,28,"F",146.28,,"0","0"
"51078",1156,0,51,10,31.69,42,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,3,0,2.72,3,0,0,0,80,30,"M",831.775,2,"0","0"
"51079",47,0,0,0,0.04,2,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,,36,"M",46.5,,"0","0"
"51081",35,0,184,0,8.73,392,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,339,11,0.0,0,0,0,0,,43,"F",218.8,,"0","1"
"51084",324,0,34,0,7.29,13,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,2,0,1.5,4,0,0,0,80,48,"M",115.3,1,"0","0"
"51085",249,0,102,0,3.2,13,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,6,0,0.05,1,0,0,0,,27,"M",150.0,,"0","0"
"51090",438,0,204,0,12.88,29,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,12,0,5.33,9,0,0,0,80,50,"M",433.1,,"0","0"
"51094",922,0,0,0,24.64,26,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,1.7,2,0,0,0,80,26,"M",399.85,,"0","0"
"51095",808,0,187,0,20.27,49,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,11,0,6.15,13,0,0,0,80,26,"M",401.3,2,"1","0"
"51097",970,0,0,0,26.23,44,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,6.23,15,0,0,0,80,44,"M",224.7948,,"0","0"
"51098",144,0,960,0,6.22,150,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,141,0,0.0,0,0,0,0,80,50,"F",357.6,1,"0","0"
"51100",187,0,51,0,7.19,7,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,3,0,0.0,0,0,0,0,80,58,"M",195.925,,"0","0"
"51101",333,0,56,0,268.83,39,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,6,10,0.7,1,0,0,0,,20,"M",106.8,,"0","0"
"51102",656,0,0,0,14.84,25,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,1.62,4,0,0,0,80,35,"M",329.75,1,"0","0"
"51103",29,0,0,0,0.79,14,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,,64,"M",28.5,,"0","0"
"51105",2380,0,20,0,47.38,38,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,2,0,5.8,6,0,0,0,,38,"M",1662.63,1,"0","0"
"51114",573,0,85,0,9.13,13,2,2,0.0,0,2.55,2,0,0,0,0,0.0,0,5,0,2.78,2,0,0,0,80,55,"M",203.6816,,"0","0"
"51116",213,0,0,0,8.07,7,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,80,48,"M",213.1483,1,"0","0"
"51118",434,0,17,0,16.1,14,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,1,0,5.33,8,0,0,0,80,53,"F",291.6719,1,"0","0"
"51126",505,0,0,0,5.77,20,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,80,62,"M",324.395,,"0","0"
"51127",71,0,0,0,0.87,2,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.37,1,0,0,0,80,47,"M",71.4633,1,"0","0"
"51128",204,0,17,17,4.16,10,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,1,0,0.9,2,0,0,0,80,57,"M",79.4766,,"0","0"
"51130",192,0,0,0,5.77,9,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,1.5,2,0,0,0,80,58,"M",119.1316,1,"0","0"
"51131",628,0,0,0,11.28,18,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,1.12,2,0,0,0,80,38,"M",436.35,1,"0","0"
"51136",377,91,996,0,7.0,100,0,3,0.0,0,0.31,3,0,0,0,0,0.0,0,74,6,0.31,2,0,0,0,80,22,"F",912.9,2,"1","0"
"51137",628,0,34,0,13.02,21,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,1,0,0.66,4,0,0,0,80,21,"F",236.4,,"0","0"
"51138",578,0,227,60,8.85,62,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,21,28,2.92,6,0,0,0,80,26,"M",864.95,1,"0","0"
"51141",256,0,0,0,8.4,8,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,5.32,5,0,0,0,70,54,"M",256.2382,1,"0","0"
"51143",331,0,255,0,6.03,29,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,15,0,4.95,10,0,0,0,80,39,"F",296.3549,,"0","0"
"51144",565,0,0,0,14.83,12,0,0,0.0,0,0.0,0,0,1,0,0,0.0,0,0,0,1.85,3,0,0,0,80,70,"M",531.85,,"0","0"
"51146",185,0,17,0,2.47,12,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,1,0,0.48,3,0,0,0,,52,"F",165.5,,"0","0"
"51149",834,0,17,0,18.39,30,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,1,0,1.07,2,0,0,0,80,49,"M",206.95,,"0","0"
"51150",219,0,17,0,9.34,10,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,1,0,0.65,4,0,0,0,80,38,"M",97.4256,1,"0","0"
"51152",560,0,0,0,13.39,11,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,10.54,9,0,0,0,80,64,"M",17.95,,"0","0"
"51154",1037,0,68,0,26.8,38,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,4,0,23.36,26,0,0,0,80,40,"F",448.1,,"0","0"
"51156",417,0,0,0,10.74,20,0,0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,1.92,4,0,0,0,80,44,"M",65.3766,1,"0","0"
